chembl_id,name,smiles,mw,logp,pred_GRIN1,pred_HSPA8,pred_ITPKB,pred_PGK1,avg_predicted
CHEMBL701,BACLOFEN,NCC(CC(=O)O)c1ccc(Cl)cc1,213.66,1.86,-6.79939285714286,-5.889587453462954,-5.949836761277941,-5.470897727272731,-6.027428699789121
CHEMBL565,CLOFIBRATE,CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,242.7,3.06,-6.694773015873014,-6.093194730303955,-5.685906205722387,-5.625415764790765,-6.02482242917253
CHEMBL923,RISEDRONIC ACID,O=P(O)(O)C(O)(Cc1cccnc1)P(=O)(O)O,283.11,-0.37,-6.525354653679654,-6.344783384007297,-5.943766889483068,-5.260706890331891,-6.018652954375478
CHEMBL753,PHENOXYBENZAMINE,CC(COc1ccccc1)N(CCCl)Cc1ccccc1,303.83,4.19,-7.493723809523813,-5.57240794224476,-6.244333333333333,-4.759524475524476,-6.017497390156596
CHEMBL744,RILUZOLE,Nc1nc2ccc(OC(F)(F)F)cc2s1,234.2,2.78,-6.531055194805188,-6.275176923076926,-5.593828205128207,-5.643307692307693,-6.010842003829504
CHEMBL697,METHSUXIMIDE,CN1C(=O)CC(C)(c2ccccc2)C1=O,203.24,1.33,-6.355133225108224,-6.267219321714959,-6.002394579276931,-5.417623376623373,-6.0105926256808715
CHEMBL606,MISOPROSTOL,CCCCC(C)(O)C/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)OC,382.54,3.95,-6.552196825396825,-6.1438297321036455,-5.859538558663561,-5.479666666666669,-6.008807945707676
CHEMBL76370,TEGASEROD,CCCCCNC(=N)N/N=C/c1c[nH]c2ccc(OC)cc12,301.39,2.81,-6.490314285714282,-6.2222509984639025,-5.828641277023629,-5.450549206349207,-5.997938941887755
CHEMBL770,TOLAZOLINE,c1ccc(CC2=NCCN2)cc1,160.22,1.23,-6.346785714285716,-5.981335973084888,-6.063594114219113,-5.596181818181815,-5.9969744049428835
CHEMBL501,AMPHETAMINE SULFATE,CC(N)Cc1ccccc1.O=S(=O)(O)O,233.29,1.58,-6.566034235209238,-6.2073274316263465,-5.988176630558981,-5.210134829059829,-5.992918281613599
CHEMBL17860,LOFEXIDINE,CC(Oc1c(Cl)cccc1Cl)C1=NCCN1,259.14,2.76,-6.601777777777778,-6.036655220504133,-5.698999999999997,-5.6101818181818155,-5.986903704115931
CHEMBL782,TOLBUTAMIDE,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,270.35,1.78,-6.038235425685426,-6.314632231850397,-6.186013888888892,-5.407694741369741,-5.986644071948614
CHEMBL642,ACEBUTOLOL,CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1,336.43,2.37,-6.43688751803752,-6.0656583929958945,-5.871817460317462,-5.536011904761907,-5.977593819028196
CHEMBL589,ROPINIROLE,CCCN(CCC)CCc1cccc2c1CC(=O)N2,260.38,2.85,-6.061970129870126,-6.413240209253111,-5.6864337606837605,-5.702488095238095,-5.966033048761274
CHEMBL21536,XANOMELINE,CCCCCCOc1nsnc1C1=CCCN(C)C1,281.42,3.22,-6.112270634920635,-6.308337079773894,-6.004087454212449,-5.432027777777777,-5.964180736671189
CHEMBL956,SUPROFEN,CC(C(=O)O)c1ccc(C(=O)c2cccs2)cc1,260.31,3.17,-6.741629473304472,-6.063603719261858,-5.824225650166826,-5.211452894327891,-5.960227934265262
CHEMBL905,RIZATRIPTAN,CN(C)CCc1c[nH]c2ccc(Cn3cncn3)cc12,269.35,1.91,-6.181757575757575,-6.619566799329704,-5.69230196078431,-5.340611111111109,-5.9585593617456745
CHEMBL815,DINOPROST,CCCCC[C@H](O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)O)[C@@H](O)C[C@H]1O,354.49,3.04,-6.733251082251082,-5.968717369466284,-5.867219114219114,-5.260301587301587,-5.957372288309517
CHEMBL30219,METHOHEXITAL SODIUM,C=CCC1(C(C)C#CCC)C(=O)N=C([O-])N(C)C1=O.[Na+],284.29,1.31,-6.444876406926408,-6.447973967799864,-5.577876996859349,-5.295692135642132,-5.941604876806938
CHEMBL19299,LOXOPROFEN,CC(C(=O)O)c1ccc(CC2CCCC2=O)cc1,246.31,2.79,-6.520746320346323,-6.026617143874879,-5.758358003108003,-5.445835678210678,-5.937889286384971
CHEMBL294199,CAPSAICIN,COc1cc(CNC(=O)CCCC/C=C/C(C)C)ccc1O,305.42,3.79,-6.425420851370854,-6.187718873552013,-5.696335594144419,-5.4339314019314005,-5.935851680249671
CHEMBL1009,LEVODOPA,N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,197.19,0.05,-6.670747835497837,-6.281937270398683,-5.6467661136249365,-5.112362950937953,-5.927953542614852
CHEMBL704,MESALAMINE,Nc1ccc(O)c(C(=O)O)c1,153.14,0.67,-6.610215692640694,-6.106034540526219,-5.71931453905572,-5.257307692307693,-5.923218116132581
CHEMBL112,ACETAMINOPHEN,CC(=O)Nc1ccc(O)cc1,151.16,1.35,-6.091389393939395,-6.107944815008219,-6.024408369408372,-5.4622282717282715,-5.921492712521065
CHEMBL944,CHLOROPROCAINE HYDROCHLORIDE,CCN(CC)CCOC(=O)c1ccc(N)cc1Cl.Cl,307.22,2.42,-6.549456349206351,-5.9114008644800435,-5.59615179738562,-5.62482142857143,-5.920457609910861
CHEMBL289480,RILMENIDINE,C1COC(NC(C2CC2)C2CC2)=N1,180.25,1.15,-6.598870129870127,-5.841792211297474,-5.832083333333333,-5.3811818181818145,-5.913481873170687
CHEMBL87493,FENFLURAMINE,CCNC(C)Cc1cccc(C(F)(F)F)c1,231.26,3.25,-6.28593354978355,-5.994865763590078,-6.054225650166825,-5.2692440115440125,-5.9010672437711165
CHEMBL73234,CARBETAPENTANE,CCN(CC)CCOCCOC(=O)C1(c2ccccc2)CCCC1,333.47,3.4,-6.442736796536795,-6.056659256872159,-5.700669871794871,-5.365999999999998,-5.891516481300956
CHEMBL500,PINDOLOL,CC(C)NCC(O)COc1cccc2[nH]ccc12,248.33,1.91,-6.436691558441555,-5.943899794112696,-5.708079185520365,-5.458718298368297,-5.886847209110728
CHEMBL16073,PHENACETIN,CCOc1ccc(NC(C)=O)cc1,179.22,2.04,-6.054190981240981,-6.013331117594521,-6.0418111471861495,-5.422904012654013,-5.883059314668916
CHEMBL877,TRANEXAMIC ACID,NC[C@H]1CC[C@H](C(=O)O)CC1,157.21,0.84,-6.461479653679653,-5.86038997177797,-6.038219114219117,-5.149875,-5.8774909349191855
CHEMBL902,FAMOTIDINE,NC(N)=Nc1nc(CSCC/C(N)=N/S(N)(=O)=O)cs1,337.46,-0.77,-6.070523809523813,-6.129175280913285,-5.807690296631477,-5.497777777777777,-5.876291791211588
CHEMBL762,OXYMETAZOLINE,Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1,260.38,2.85,-6.131123809523813,-6.103472518610423,-5.81264966977467,-5.4241818181818156,-5.86785695402268
CHEMBL940,GABAPENTIN,NCC1(CC(=O)O)CCCCC1,171.24,1.37,-6.470479653679655,-5.870148900349399,-5.935844114219115,-5.1321249999999985,-5.852149417062042
CHEMBL1029,MIGLUSTAT,CCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,219.28,-1.45,-6.336488383838384,-6.153813859087774,-5.832975427350427,-5.080571428571428,-5.850962274712003
CHEMBL897,PROBENECID,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,285.37,2.2,-6.4835330447330435,-5.9835803426042515,-5.662632575757575,-5.2308845238095225,-5.840157621726098
CHEMBL925,TYROSINE,N[C@@H](Cc1ccc(O)cc1)C(=O)O,181.19,0.35,-6.590335425685429,-5.958651739177241,-5.630766113624937,-5.12605826950827,-5.826452886998969
CHEMBL684,DIETHYLCARBAMAZINE,CCN(CC)C(=O)N1CCN(C)CC1,199.3,0.7,-5.751261904761907,-6.28781279090487,-5.808026653901651,-5.449916666666664,-5.824254504058772
CHEMBL714,ALBUTEROL,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,239.31,1.31,-6.273483549783549,-6.103479805104119,-5.740274610356965,-5.1780491508491515,-5.823821779023446
CHEMBL1002,LEVOSALBUTAMOL,CC(C)(C)NC[C@H](O)c1ccc(O)c(CO)c1,239.31,1.31,-6.273483549783549,-6.103479805104119,-5.740274610356965,-5.1780491508491515,-5.823821779023446
CHEMBL640,PROCAINAMIDE,CCN(CC)CCNC(=O)c1ccc(N)cc1,235.33,1.34,-5.885093073593075,-5.989025460843631,-5.912055778371951,-5.4839642857142845,-5.817534649630735
CHEMBL605,PROCAINAMIDE HYDROCHLORIDE,CCN(CC)CCNC(=O)c1ccc(N)cc1.Cl,271.79,1.34,-5.848093073593074,-5.968025460843631,-5.907055778371951,-5.540964285714284,-5.816034649630735
CHEMBL521,IBUPROFEN,CC(C)Cc1ccc(C(C)C(=O)O)cc1,206.28,3.07,-6.342660930735932,-5.802873102656239,-5.864725650166828,-5.1758812659562645,-5.796535237378816
CHEMBL814,FLUVOXAMINE,COCCCC/C(=N\OCCN)c1ccc(C(F)(F)F)cc1,318.34,3.2,-6.305104978354981,-5.860524590753766,-5.8375906862745115,-5.140690384615386,-5.785977659999661
CHEMBL980,GUAIFENESIN,COc1ccccc1OCC(O)CO,198.22,0.43,-6.490995346320344,-5.974444888444886,-5.578109963892318,-5.091165709290709,-5.783678976987065
CHEMBL671,THIOTEPA,S=P(N1CC1)(N1CC1)N1CC1,189.22,0.16,-5.827762987012988,-6.233341052070228,-5.877032967032968,-5.194999999999996,-5.783284251529045
CHEMBL679,EPINEPHRINE,CNC[C@H](O)c1ccc(O)c(O)c1,183.21,0.35,-6.293912121212117,-6.0420604321525095,-5.70496807440925,-5.03457575757576,-5.768879096337409
CHEMBL776,METAPROTERENOL,CC(C)NCC(O)c1cc(O)cc(O)c1,211.26,1.13,-6.196753391053389,-6.050317411941726,-5.707723629964807,-5.095445110445111,-5.762559885851259
CHEMBL1024,IFOSFAMIDE,O=P1(NCCCl)OCCCN1CCCl,261.09,1.88,-6.445028571428569,-5.90418683251957,-5.6988632478632475,-4.981,-5.757269662952847
CHEMBL546,OXPRENOLOL,C=CCOc1ccccc1OCC(O)CNC(C)C,265.35,1.99,-6.194900505050505,-5.9515628893507895,-5.632185721468079,-5.240309440559441,-5.754739639107203
CHEMBL730,NITROGLYCERIN,O=[N+]([O-])OCC(CO[N+](=O)[O-])O[N+](=O)[O-],227.08,-1.02,-6.386207828282823,-5.932008841882757,-5.7253131313131345,-4.938698809523809,-5.745557152750631
CHEMBL677,LEVONORDEFRIN,C[C@H](N)[C@H](O)c1ccc(O)c(O)c1,183.21,0.48,-6.250675216450215,-6.16237525205483,-5.62076807440925,-4.947433954933956,-5.745313124462063
CHEMBL15891,LINDANE,Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,290.83,3.64,-6.3038571428571455,-5.839976304975218,-5.773268133826961,-5.0609743589743585,-5.744518985158421
CHEMBL533,IBUTILIDE,CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1,384.59,4.16,-5.855454978354978,-5.948915860057939,-5.709047258297258,-5.430285714285711,-5.735925952748971
CHEMBL61006,PHENYLPROPANOLAMINE,CC(N)C(O)c1ccccc1,151.21,1.07,-6.222854870129871,-5.847138094037409,-5.83785238813474,-5.035555652680652,-5.735850251245668
CHEMBL278020,NEOSTIGMINE,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1,223.3,1.94,-6.138022041847041,-6.008343717580534,-5.418503427944604,-5.368511488511489,-5.733345168970917
CHEMBL524,METHOXAMINE,COc1ccc(OC)c(C(O)C(C)N)c1,211.26,1.08,-6.262643470418469,-6.0367942996738755,-5.57254585218703,-5.047793747918749,-5.729944342549531
CHEMBL128,SUMATRIPTAN,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,295.41,1.32,-5.982666666666665,-6.088134076496981,-5.406245852187027,-5.406199999999999,-5.7208116488376675
CHEMBL768,ESMOLOL,COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1,295.38,1.53,-6.417406565656567,-5.740959983072483,-5.492001407742588,-5.203865384615387,-5.713558335271756
CHEMBL526,PROPOFOL,CC(C)c1cccc(C(C)C)c1O,178.27,3.64,-6.1007752164502165,-5.955323869373184,-5.684325650166829,-5.079123834498835,-5.704887142622267
CHEMBL558,MEXILETINE,Cc1cccc(C)c1OCC(C)N,179.26,2.03,-6.109660137085136,-5.883344131719533,-5.7219125188536974,-5.060087218337219,-5.693751001498897
CHEMBL971,PENTOBARBITAL SODIUM,CCCC(C)C1(CC)C(=O)N=C([O-])NC1=O.[Na+],248.26,1.18,-6.13466926406926,-5.824702432390833,-5.5438055555555525,-5.21870346320346,-5.680470178804777
CHEMBL600,ACETYLCYSTEINE,CC(=O)N[C@@H](CS)C(=O)O,163.2,-0.49,-6.232844733044731,-5.7183172100967905,-5.699050240609061,-5.047052442002442,-5.674316156438256
CHEMBL56021,LEVACETYLLEUCINE,CC(=O)N[C@@H](CC(C)C)C(=O)O,173.21,0.62,-6.186895238095235,-5.688486842511162,-5.698216907275729,-5.091564346764345,-5.666290833661618
CHEMBL812,PYRIDOSTIGMINE BROMIDE,CN(C)C(=O)Oc1ccc[n+](C)c1.[Br-],261.12,0.57,-6.09990992063492,-5.997157928369745,-5.315912518853692,-5.232901098901096,-5.661470366689863
CHEMBL569,PROCAINE,CCN(CC)CCOC(=O)c1ccc(N)cc1,236.31,1.77,-6.166131457431459,-5.729291394909563,-5.559648629964808,-5.176821428571429,-5.657973227719315
CHEMBL636,RIVASTIGMINE,CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1,250.34,2.76,-6.076826803751803,-5.950721901045814,-5.406170094611272,-5.158725829725828,-5.6481111572836795
CHEMBL1025,ISOFLUROPHATE,CC(C)OP(=O)(F)OC(C)C,184.15,2.91,-6.0919777777777755,-5.71215980963481,-5.651639928698754,-5.034776612276612,-5.622638532096988
CHEMBL754,FOSCARNET SODIUM,O=C([O-])P(=O)([O-])[O-].[Na+].[Na+].[Na+],191.95,-0.16,-6.177461796536794,-5.783318762517677,-5.724257575757579,-4.800152777777775,-5.621297728147456
CHEMBL314854,FINGOLIMOD,CCCCCCCCc1ccc(CCC(N)(CO)CO)cc1,307.48,3.2,-5.912260822510823,-5.806970964675542,-5.753857780291604,-4.943231024531025,-5.604080148002248
CHEMBL830,EFLORNITHINE,NCCCC(N)(C(=O)O)C(F)F,182.17,-0.23,-6.124857142857141,-5.650664471706149,-5.739766113624939,-4.874444560994562,-5.597433072295697
CHEMBL871,ETIDRONIC ACID,CC(O)(P(=O)(O)O)P(=O)(O)O,206.03,-0.99,-6.005111796536795,-5.816607651406566,-5.646362150920976,-4.910601495726493,-5.5946707736477075
CHEMBL514,LOMUSTINE,O=NN(CCCl)C(=O)NC1CCCCC1,233.7,2.25,-5.89942857142857,-5.706369631093545,-5.594975427350425,-5.168181818181819,-5.592238862013589
CHEMBL698,TETRACAINE,CCCCNc1ccc(C(=O)OCCN(C)C)cc1,264.37,2.62,-5.964880375180376,-5.745248984535799,-5.395249183006534,-5.1624805194805194,-5.566964765550807
CHEMBL979,MEPROBAMATE,CCCC(C)(COC(N)=O)COC(N)=O,218.25,0.98,-6.144955844155838,-5.6385705732069855,-5.5719883719221945,-4.908051262626262,-5.56589151297782
CHEMBL780,PENTETIC ACID,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN(CC(=O)O)CC(=O)O,393.35,-2.68,-6.115069841269836,-5.762966453715368,-5.384135558069383,-4.9865840909090915,-5.56218898599092
CHEMBL972,SELEGILINE,C#CCN(C)[C@H](C)Cc1ccccc1,187.29,2.18,-6.031337012987016,-5.859871892183707,-5.489398852781208,-4.844177253302252,-5.556196252813546
CHEMBL673,PARGYLINE,C#CCN(C)Cc1ccccc1,159.23,1.75,-6.081865584415587,-5.836761286123103,-5.408301630558985,-4.827561868686868,-5.538622592446136
CHEMBL645,BISOPROLOL,CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1,325.45,2.37,-6.1877589466089455,-5.478059798534796,-5.512539869281049,-4.970024475524477,-5.5370957724873175
CHEMBL1059,PREGABALIN,CC(C)C[C@H](CN)CC(=O)O,159.23,1.08,-6.000509415584414,-5.5149543028286185,-5.635379244938069,-4.835178488178489,-5.496505362882398
CHEMBL978,METHACHOLINE,CC(=O)OC(C)C[N+](C)(C)C,160.24,0.64,-5.714173015873016,-5.75266442187624,-5.606232780291605,-4.862524475524475,-5.483898673391334
CHEMBL931,HALOTHANE,FC(F)(F)C(Cl)Br,197.38,2.51,-5.8055714285714295,-5.61043483672125,-5.634268133826957,-4.865974358974359,-5.479062189523499
CHEMBL1006,AMIFOSTINE,NCCCNCCSP(=O)(O)O,214.23,-0.25,-5.620928571428571,-5.730040799544977,-5.673598262032086,-4.786934920634922,-5.45287563841014
CHEMBL852,MELPHALAN,N[C@@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,305.21,1.93,-6.131392857142857,-5.530271001944917,-5.209439316239315,-4.937159090909093,-5.452065566559046
CHEMBL975,MESNA,O=S(=O)([O-])CCS.[Na+],164.18,-0.2,-5.670725685425683,-5.637473668722583,-5.668382575757579,-4.728506501831501,-5.426272107934336
CHEMBL515,CHLORAMBUCIL,O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1,304.22,3.38,-6.110392857142857,-5.4497146527385665,-5.208925427350426,-4.926250000000001,-5.423820734307963
CHEMBL88,CYCLOPHOSPHAMIDE ANHYDROUS,O=P1(N(CCCl)CCCl)NCCCO1,261.09,1.88,-6.072742857142855,-5.535107509881425,-5.206350427350427,-4.875,-5.4223001985936765
CHEMBL738,THIOPENTAL SODIUM,CCCC(C)C1(CC)C(=O)[N-]C(=S)NC1=O.[Na+],264.33,1.35,-5.620859740259739,-5.573327028627927,-5.421038335847158,-5.061473088023085,-5.419174548189477
CHEMBL820,BUSULFAN,CS(=O)(=O)OCCCCOS(C)(=O)=O,246.31,-0.28,-5.762693939393935,-5.589110215509128,-5.591726467160294,-4.71895705128205,-5.415621918336352
CHEMBL39736,BUFORMIN,CCCCNC(=N)NC(=N)N,157.22,-0.21,-5.8679653679653665,-5.425918644773227,-5.647548689382512,-4.63537205017205,-5.394201188073289
CHEMBL703,SUXAMETHONIUM,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C,290.4,0.27,-5.868625396825393,-5.515431929905842,-5.5298022247360485,-4.646615384615385,-5.390118734020667
CHEMBL983,SUCCINYLCHOLINE CHLORIDE,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C.[Cl-].[Cl-],361.31,0.27,-5.842958730158725,-5.493431929905842,-5.492802224736048,-4.688615384615385,-5.379452067353999
CHEMBL44884,ETHAMBUTOL,CC[C@@H](CO)NCCN[C@@H](CC)CO,204.31,-0.29,-5.428657142857142,-5.52840416064624,-5.745155002513825,-4.772440115440116,-5.368664105364331
CHEMBL964,DISULFIRAM,CCN(CC)C(=S)SSC(=S)N(CC)CC,296.55,3.62,-5.404472619047623,-5.710441394909563,-5.437057780291606,-4.535486111111112,-5.271864476339976
CHEMBL513,CARMUSTINE,O=NN(CCCl)C(=O)NCCCl,214.05,1.16,-5.48842857142857,-5.287086114610031,-5.120515109890108,-4.933489510489512,-5.207379826604555
CHEMBL997,IBANDRONIC ACID,CCCCCN(C)CCC(O)(P(=O)(O)O)P(=O)(O)O,319.23,0.5,-5.377691558441557,-4.995035287659203,-4.85315381758764,-4.511675000000002,-4.934388915922101
